CURP,Nombre,TipoLegislacion,Partido,FechaNacimiento,LugarNacimiento,PrincipioEleccion,Zona,UltimoGradoEstudios,PreparacionAcademica,Legislatura,InicioLegislatura,FinLegislatura
alfredoantoniogordillomoreno,Alfredo Antonio Gordillo Moreno,Diputado Suplente,Morena,1900-01-01, ,Mayoría Relativa, Chiapas Distrito: 2 (Bochil) ,,,LXIV,2018-08-29,2021-08-31
alfredofematbañuelos,Alfredo Femat Bañuelos,Diputado Propietario,PT,1900-01-01, ,Mayoría Relativa, Zacatecas Distrito: 3 (Zacatecas) ,Maestría,Económico-financiera,LXIV,2018-08-29,2021-08-31
alfredoporrasdominguez,Alfredo Porras Domínguez,Diputado Propietario,PT,1900-01-01, ,Mayoría Relativa, Baja California Sur Distrito: 2 (San José del Cabo) ,Licenciatura,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
alfredorivasaispuro,Alfredo Rivas Aispuro,Diputado Suplente,Morena,1979-10-01, ,Mayoría Relativa, Baja California Distrito: 8 (Tijuana) ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
alfredovillegasarreola,Alfredo Villegas Arreola,Diputado Propietario,PRI,1951-01-12, Sinaloa ,Representación Proporcional, Sinaloa Circunscripción: Primera ,Licenciatura,Ingeniería,LXIV,2018-08-29,2021-08-31
alfredovazquezvazquez,Alfredo Vázquez Vázquez,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, Chiapas Distrito: 3 (Ocosingo) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
almadelianavarreterivera,Alma Delia Navarrete Rivera,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, México Distrito: 10 (Ecatepec de Morelos) ,Pasante/Licenciatura trunca,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
americovillarrealanaya,Américo Villarreal Anaya,Senador Propietario,Morena,1900-01-01, ,Mayoría Relativa, Tamaulipas ,Maestría,Ciencias de la salud,LXIV,2018-08-29,2021-08-31
anaaliciacervantescontreras,Ana Alicia Cervantes Contreras,Diputada Suplente,Morena,1958-09-20, ,Mayoría Relativa, Sinaloa Distrito: 7 (Culiacán de Rosales) ,,,LXIV,2018-08-29,2021-08-31
anakarinarojopimentel,Ana Karina Rojo Pimentel,Diputada Propietario,PT,1900-01-01, ,Mayoría Relativa, Ciudad de México Distrito: 20 (Iztapalapa) ,Pasante/Licenciatura trunca,,LXIV,2018-08-29,2021-08-31
analaurabernalcamarena,Ana Laura Bernal Camarena,Diputada Suplente,PT,1900-01-01, ,Mayoría Relativa, Sonora Distrito: 2 (Nogales) ,,,LXIV,2018-08-29,2021-08-31
analiliaguillenquiroz,Ana Lilia Guillén Quiroz,Diputada Propietario,Morena,1955-02-05, Michoacán ,Mayoría Relativa, Michoacán Distrito: 8 (Morelia) ,,,LXIV,2018-08-29,2021-08-31
analiliariverarivera,Ana Lilia Rivera Rivera,Senadora Propietario,Morena,1900-01-01, ,Mayoría Relativa, Tlaxcala ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
analuciariojasmartinez,Ana Lucía Riojas Martínez,Diputada Propietario,Sin Partido,1900-01-01, ,Representación Proporcional, Ciudad de México Circunscripción: Cuarta ,Licenciatura,Comunicación,LXIV,2018-08-29,2021-08-31
anamariarodriguezruiz,Ana María Rodríguez Ruiz,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Ciudad de México Distrito: 18 (Iztapalapa) ,Preparatoria,,LXIV,2018-08-29,2021-08-31
anapaolalopezbirlain,Ana Paola López Birlain,Diputada Propietario,PAN,1900-01-01, ,Mayoría Relativa, Querétaro Distrito: 5 (El Pueblito) ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
anapatriciaperaltadelapeña,Ana Patricia Peralta De La Peña,Diputada Propietario,Morena,1900-01-01, ,Representación Proporcional, Quintana Roo Circunscripción: Tercera ,Licenciatura,Administración y contaduría,LXIV,2018-08-29,2021-08-31
anaruthgarciagrande,Ana Ruth García Grande,Diputada Propietario,PT,1971-05-30, Nayarit ,Mayoría Relativa, Baja California Sur Distrito: 1 (La Paz) ,Maestría,Derecho,LXIV,2018-08-29,2021-08-31
anitasanchezcastro,Anita Sánchez Castro,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Michoacán Distrito: 6 (Ciudad Hidalgo) ,Licenciatura,Ciencias de la salud,LXIV,2018-08-29,2021-08-31
antaresguadalupevazquezalatorre,Antares Guadalupe Vázquez Alatorre,Senador,Morena,1900-01-01, ,Representación Proporcional, N/A ,Doctorado,Ciencias de la educación,LXIV,2018-08-29,2021-08-31
antonianatividaddiazjimenez,Antonia Natividad Díaz Jiménez,Diputada Propietario,PAN,1982-06-13, ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,Licenciatura,Administración y contaduría,LXIV,2018-08-29,2021-08-31
antonioortegamartinez,Antonio Ortega Martínez,Diputado Propietario,PRD,1954-07-28, ,Representación Proporcional, Aguascalientes Circunscripción: Segunda ,Licenciatura,Ingeniería,LXIV,2018-08-29,2021-08-31
araceliocampomanzanares,Araceli Ocampo Manzanares,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Guerrero Distrito: 2 (Iguala) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
arielrodriguezvazquez,Ariel Rodríguez Vázquez,Diputado Propietario,MC,1900-01-01, ,Mayoría Relativa, Guanajuato Distrito: 1 (San Luis de la Paz) ,Doctorado,Psicología,LXIV,2018-08-29,2021-08-31
armandocontrerascastillo,Armando Contreras Castillo,Diputado Propietario,Morena,1900-01-01, ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,Licenciatura,Económico-financiera,LXIV,2018-08-29,2021-08-31
armandofidelcastrotrasviña,Armando Fidel Castro Trasviña,Diputado Suplente,PAN,1900-01-01, Baja California Sur ,Representación Proporcional, Baja California Sur Circunscripción: Primera ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
armandogonzalezescoto,Armando González Escoto,Diputado Propietario,PES,1900-01-01, ,Mayoría Relativa, Ciudad de México Distrito: 2 (Gustavo A. Madero) ,Licenciatura,Ingeniería,LXIV,2018-08-29,2021-08-31
armandoreyesledesma,Armando Reyes Ledesma,Diputado Propietario,PT,1972-04-10, Coahuila ,Mayoría Relativa, Baja California Distrito: 3 (Ensenada) ,Preparatoria,,LXIV,2018-08-29,2021-08-31
arturoboursgriffith,Arturo Bours Griffith,Senador Suplente,Morena,1955-04-07, Sonora ,Mayoría Relativa, Sonora ,Pasante/Licenciatura trunca,Administración y contaduría,LXIV,2018-08-29,2021-08-31
arturoescobaryvega,Arturo Escobar y Vega,Diputado Propietario,PVEM,1970-04-23, Distrito Federal ,Representación Proporcional, Ciudad de México Circunscripción: Cuarta ,Maestría,Derecho,LXIV,2018-08-29,2021-08-31
arturorobertohernandeztapia,Arturo Roberto Hernández Tapia,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, México Distrito: 35 (Tenancingo de Degollado) ,Maestría,Ciencias de la salud,LXIV,2018-08-29,2021-08-31
arturodelcarmenmoocahuich,Arturo del Carmen Moo Cahuich,Senador Suplente,Morena,1900-01-01, ,Mayoría Relativa, Campeche ,,,LXIV,2018-08-29,2021-08-31
audeliaesthelavillarrealzavala,Audelia Esthela Villarreal Zavala,Senadora Suplente,PAN,1900-01-01, ,Primera Minoría, Baja California Sur ,,,LXIV,2018-08-29,2021-08-31
azaelsantiagochepi,Azael Santiago Chepi,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, Oaxaca Distrito: 4 (Tlacolula de Matamoros) ,Maestría,Ciencias de la educación,LXIV,2018-08-29,2021-08-31
beatrizdomingaperezlopez,Beatriz Dominga Pérez López,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Oaxaca Distrito: 6 (Heroica Ciudad de Tlaxiaco) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
beatrizelenaparedesrangel,Beatriz Elena Paredes Rangel,Senadora Propietario,PRI,1953-08-18, Tlaxcala ,Representación Proporcional, N/A ,Licenciatura,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
beatrizrojasmartinez,Beatriz Rojas Martínez,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Ciudad de México Distrito: 7 (Gustavo A. Madero) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
beatrizsilviaroblesgutierrez,Beatriz Silvia Robles Gutiérrez,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Querétaro Distrito: 3 (Santiago de Querétaro) ,Maestría,Administración y contaduría,LXIV,2018-08-29,2021-08-31
benitomedinaherrera,Benito Medina Herrera,Diputado Propietario,PRI,1950-06-05, Baja California ,Representación Proporcional, Baja California Circunscripción: Primera ,Maestría,Otra,LXIV,2018-08-29,2021-08-31
benjaminsaulhuertacorona,Benjamín Saúl Huerta Corona,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, Puebla Distrito: 11 (Heroica Puebla de Zaragoza) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
berthaaliciacaraveocamarena,Bertha Alicia Caraveo Camarena,Senadora Propietario,Morena,1954-01-09, Chihuahua ,Mayoría Relativa, Chihuahua ,Maestría,Otra,LXIV,2018-08-29,2021-08-31
berthaxochitlgalvezruiz,Bertha Xóchitl Gálvez Ruiz,Senadora Propietario,PAN,1963-02-22, Hidalgo ,Representación Proporcional, N/A ,Licenciatura,Ingeniería,LXIV,2018-08-29,2021-08-31
blancaestelapiñagudiño,Blanca Estela Piña Gudiño,Senadora Propietario,Morena,1900-01-01, ,Mayoría Relativa, Michoacán ,Profesor Normalista,,LXIV,2018-08-29,2021-08-31
bonifacioaguilarlinda,Bonifacio Aguilar Linda,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, Veracruz Distrito: 18 (Zongolica) ,Secundaria,,LXIV,2018-08-29,2021-08-31
brasilalbertoacostapeña,Brasil Alberto Acosta Peña,Diputado Propietario,PRI,1970-06-21, México ,Representación Proporcional, México Circunscripción: Quinta ,Doctorado,Económico-financiera,LXIV,2018-08-29,2021-08-31
carlosalbertomoralesvazquez,Carlos Alberto Morales Vázquez,Diputado Propietario,Sin Partido,1900-01-01, ,Representación Proporcional, Chiapas Circunscripción: Tercera ,Licenciatura,Arquitectura y diseño,LXIV,2018-08-29,2021-08-31
carlosalbertopuentesalas,Carlos Alberto Puente Salas,Diputado Propietario,PVEM,1971-12-16, Zacatecas ,Representación Proporcional, Zacatecas Circunscripción: Segunda ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
carlosalbertovalenzuelagonzalez,Carlos Alberto Valenzuela González,Diputado Propietario,PAN,1900-01-01, ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
carloscarreonmejia,Carlos Carreón Mejía,Diputado Propietario,PAN,1900-01-01, ,Representación Proporcional, Tlaxcala Circunscripción: Cuarta ,Licenciatura,Otra,LXIV,2018-08-29,2021-08-31
carloselhiercintarodriguez,Carlos Elhier Cinta Rodríguez,Diputado Suplente,PAN,1980-01-14, Nuevo León ,Representación Proporcional, Guanajuato Circunscripción: Segunda ,Maestría,Comunicación,LXIV,2018-08-29,2021-08-31
carlosenriquemartinezake,Carlos Enrique Martínez Aké,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, Campeche Distrito: 1 (San Francisco de Campeche) ,Pasante/Licenciatura trunca,Derecho,LXIV,2018-08-29,2021-08-31
carloshumbertoacevesdelolmo,Carlos Humberto Aceves del Olmo,Senador Propietario,PRI,1940-11-05, Distrito Federal ,Representación Proporcional, N/A ,Técnico,Económico-financiera,LXIV,2018-08-29,2021-08-31
carloshumbertocastañosvalenzuela,Carlos Humberto Castaños Valenzuela,Diputado Propietario,PAN,1977-04-14, Sinaloa ,Representación Proporcional, Sinaloa Circunscripción: Primera ,Licenciatura,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
carlosivanayalabobadilla,Carlos Iván Ayala Bobadilla,Diputado Suplente,Morena,1900-01-01, ,Mayoría Relativa, Sinaloa Distrito: 2 (Los Mochis) ,Licenciatura,Ingeniería,LXIV,2018-08-29,2021-08-31
carlospavoncampos,Carlos Pavón Campos,Diputado Propietario,PRI,1900-01-01, ,Representación Proporcional, Zacatecas Circunscripción: Segunda ,Secundaria,,LXIV,2018-08-29,2021-08-31
carlossanchezbarrios,Carlos Sánchez Barrios,Diputado Propietario,Morena,1957-08-17, ,Mayoría Relativa, Guerrero Distrito: 7 (Chilpancingo) ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
carlostorrespiña,Carlos Torres Piña,Diputado Propietario,Morena,1979-03-01, Michoacán ,Representación Proporcional, Michoacán Circunscripción: Quinta ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
carmenjulietamaciasrabago,Carmen Julieta Macías Rábago,Diputada Propietario,MC,1900-01-01, ,Representación Proporcional, Ciudad de México Circunscripción: Cuarta ,Licenciatura,Comunicación,LXIV,2018-08-29,2021-08-31
carmenmoragarcia,Carmen Mora García,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Veracruz Distrito: 9 (Coatepec) ,Secundaria,,LXIV,2018-08-29,2021-08-31
carmenpatriciapalmaolvera,Carmen Patricia Palma Olvera,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Quintana Roo Distrito: 2 (Chetumal) ,,,LXIV,2018-08-29,2021-08-31
carolantonioaltamirano,Carol Antonio Altamirano,Diputado Propietario,Morena,1963-12-13, Oaxaca ,Mayoría Relativa, Oaxaca Distrito: 5 (Salina Cruz) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
carolinagarciaaguilar,Carolina García Aguilar,Diputada Propietario,PES,1900-01-01, ,Mayoría Relativa, México Distrito: 6 (Coacalco de Berriozabal) ,,,LXIV,2018-08-29,2021-08-31
casimiromendezortiz,Casimiro Méndez Ortiz,Senador Propietario,Morena,1977-11-07, Michoacán ,Representación Proporcional, N/A ,Doctorado,Ciencias de la educación,LXIV,2018-08-29,2021-08-31
casimirozamoravaldez,Casimiro Zamora Valdez,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, Sinaloa Distrito: 4 (Guasave) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
ceciliamargaritasanchezgarcia,Cecilia Margarita Sánchez García,Senadora Propietario,Morena,1900-01-01, ,Mayoría Relativa, Campeche ,Técnico,Económico-financiera,LXIV,2018-08-29,2021-08-31
claudiaangelicadominguezvazquez,Claudia Angélica Domínguez Vázquez,Diputada Propietario,PT,1900-01-01, ,Mayoría Relativa, México Distrito: 14 (Ciudad Adolfo López Mateos) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
claudiabaezruiz,Claudia Báez Ruiz,Diputada Propietario,PES,1900-01-01, ,Mayoría Relativa, Puebla Distrito: 3 (Teziutlán) ,Licenciatura,Comunicación,LXIV,2018-08-29,2021-08-31
claudiaelenalastramuñoz,Claudia Elena Lastra Muñoz,Diputada Propietario,PAN,1900-01-01, ,Mayoría Relativa, Chihuahua Distrito: 3 (Juárez) ,Licenciatura,,LXIV,2018-08-29,2021-08-31
claudiaestherbalderasespinoza,Claudia Esther Balderas Espinoza,Senadora Propietario,Morena,1900-01-01, ,Representación Proporcional, N/A ,Licenciatura,Ingeniería,LXIV,2018-08-29,2021-08-31
claudialopezrayon,Claudia López Rayón,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Ciudad de México Distrito: 5 (Tlalpan) ,Técnico,Otra,LXIV,2018-08-29,2021-08-31
claudiapastorbadilla,Claudia Pastor Badilla,Diputada Propietario,PRI,1900-01-01, ,Representación Proporcional, Ciudad de México Circunscripción: Cuarta ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
claudiapatriciatorreslopez,Claudia Patricia Torres López,Diputada Suplente,PAN,1900-01-01, ,Mayoría Relativa, Aguascalientes Distrito: 3 (Aguascalientes) ,,,LXIV,2018-08-29,2021-08-31
claudiareyesmontiel,Claudia Reyes Montiel,Diputada Propietario,PRD,1900-01-01, ,Mayoría Relativa, México Distrito: 18 (Huixquilucan de Degollado) ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
claudiaruizmassieusalinas,Claudia Ruiz Massieu Salinas,Senadora Propietario,PRI,1972-07-10, Distrito Federal ,Representación Proporcional, N/A ,Doctorado,Derecho,LXIV,2018-08-29,2021-08-31
claudiatelloespinosa,Claudia Tello Espinosa,Diputado,Morena,1900-01-01, ,Mayoría Relativa, Veracruz Distrito: 8 (Xalapa) ,Doctorado,Ciencias de la educación,LXIV,2018-08-29,2021-08-31
clementinamartadekkergomez,Clementina Marta Dekker Gómez,Diputada Propietario,PT,1973-04-10, Chiapas ,Mayoría Relativa, Chiapas Distrito: 5 (San Cristóbal de las Casas) ,Licenciatura,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
coraceciliapinedoalonso,Cora Cecilia Pinedo Alonso,Senadora Propietario,PT,1967-11-26, Nayarit ,Mayoría Relativa, Nayarit ,Licenciatura,Ciencias de la educación,LXIV,2018-08-29,2021-08-31
coyolxauhquisoriamorales,Coyolxauhqui Soria Morales,Diputada Suplente,Morena,1900-01-01, ,Mayoría Relativa, Guerrero Distrito: 3 (Zihuatanejo) ,,,LXIV,2018-08-29,2021-08-31
cruzjuvenalroasanchez,Cruz Juvenal Roa Sánchez,Diputado Propietario,PRI,1900-01-01, ,Mayoría Relativa, México Distrito: 36 (Tejupilco de Hidalgo) ,Doctorado,Derecho,LXIV,2018-08-29,2021-08-31
cruzperezcuellar,Cruz Pérez Cuellar,Senador Propietario,Morena,1969-01-16, Chihuahua ,Mayoría Relativa, Chihuahua ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
cynthiailianalopezcastro,Cynthia Iliana López Castro,Diputada Propietario,PRI,1900-01-01, ,Representación Proporcional, Ciudad de México Circunscripción: Cuarta ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
cesaragustinhernandezperez,César Agustín Hernández Pérez,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, México Distrito: 30 (Chimalhuacán) ,Maestría,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
damianzepedavidales,Damián Zepeda Vidales,Senador Propietario,PAN,1978-11-17, Sonora ,Representación Proporcional, N/A ,Maestría,Administración y contaduría,LXIV,2018-08-29,2021-08-31
danielgutierrezcastorena,Daniel Gutiérrez Castorena,Senador Propietario,Morena,1900-01-01, ,Primera Minoría, Aguascalientes ,Doctorado,Ciencias políticas y sociales,LXIV,2018-08-29,2021-08-31
danielgutierrezgutierrez,Daniel Gutiérrez Gutiérrez,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, Oaxaca Distrito: 10 (Miahuatlán de Porfirio Díaz) ,Licenciatura,Administración y contaduría,LXIV,2018-08-29,2021-08-31
dantealfonsodelgadorannauro,Dante Alfonso Delgado Rannauro,Senador Propietario,MC,1950-12-23, Veracruz ,Representación Proporcional, N/A ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
davidbautistarivera,David Bautista Rivera,Diputado Propietario,Morena,1900-01-01, ,Representación Proporcional, Puebla Circunscripción: Cuarta ,Licenciatura,Ciencias de la educación,LXIV,2018-08-29,2021-08-31
davidorihuelanava,David Orihuela Nava,Diputado Propietario,Morena,1900-01-01, ,Mayoría Relativa, México Distrito: 23 (Lerma de Villada) ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
diegoeduardodelbosquevillarreal,Diego Eduardo Del Bosque Villarreal,Diputado Propietario,Morena,1900-01-01, ,Representación Proporcional, Coahuila Circunscripción: Segunda ,Licenciatura,Ingeniería,LXIV,2018-08-29,2021-08-31
dioniciavazquezgarcia,Dionicia Vázquez García,Diputada Propietario,PT,1900-01-01, ,Mayoría Relativa, México Distrito: 2 (Santa María Tultepec) ,Secundaria,,LXIV,2018-08-29,2021-08-31
dorapatriciamercadocastro,Dora Patricia Mercado Castro,Senadora Propietario,MC,1957-10-21, Sonora ,Representación Proporcional, N/A ,Licenciatura,Económico-financiera,LXIV,2018-08-29,2021-08-31
dorhenygarciacayetano,Dorheny García Cayetano,Diputada Propietario,Morena,1900-01-01, ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Derecho,LXIV,2018-08-29,2021-08-31
dulcealejandragarciamorlan,Dulce Alejandra García Morlan,Diputada Propietario,PAN,1900-01-01, ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,Licenciatura,Económico-financiera,LXIV,2018-08-29,2021-08-31
dulcemariacorinavillegasguarneros,Dulce María Corina Villegas Guarneros,Diputada Propietario,Morena,1900-01-01, ,Mayoría Relativa, Veracruz Distrito: 15 (Orizaba) ,,,LXIV,2018-08-29,2021-08-31
dulcemariamendezdelaluzdauzon,Dulce María Méndez De La Luz Dauzón,Diputada Propietario,MC,1900-01-01, ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Comunicación,LXIV,2018-08-29,2021-08-31
dulcemariasauririancho,Dulce María Sauri Riancho,Diputada Propietario,PRI,1951-08-14, Yucatán ,Representación Proporcional, Yucatán Circunscripción: Tercera ,Doctorado,Humanidades,LXIV,2018-08-29,2021-08-31
edelmirosantiagosantosdiaz,Edelmiro Santiago Santos Díaz,Diputado Propietario,Morena,1900-01-01, ,Representación Proporcional, Nuevo León Circunscripción: Segunda ,Licenciatura,Ciencias de la salud,LXIV,2018-08-29,2021-08-31
