CURP,Nombre,TipoLegislacion,Partido,FechaNacimiento,LugarNacimiento,PrincipioEleccion,Zona,UltimoGradoEstudios,PreparacionAcademica,Legislatura,InicioLegislatura,FinLegislatura
SMJ,Julio Saldaña Moran,Diputado Propietario,PRD,27/08/1961, Veracruz ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
NMJ,Julian Nazar Morales,Diputado Propietario,PRI,26/04/1955, Chiapas ,Mayoría Relativa, Chiapas Distrito: 10 (Villaflores) ,Profesor Normalista,,LXIII,29/08/2015,31/08/2018
EMJF,Justo Federico Escobedo Miramontes,Diputado Suplente,PES,24/12/1959, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
HAK,Karen Hurtado Arana,Diputada Propietario,Morena,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
RPKO,Karen Orney Ramirez Peralta,Diputada Propietario,PRD,01/01/1900, Veracruz ,Representación Proporcional, Veracruz Circunscripción: Tercera ,Licenciatura,Ingeniería,LXIII,29/08/2015,31/08/2018
PÁK,Karina Padilla Avila,Diputada Propietario,PAN,27/10/1976, Distrito Federal ,Mayoría Relativa, Guanajuato Distrito: 8 (Salamanca) ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
SRK,Karina Sanchez Ruiz,Diputada Propietario,Panal,31/12/1981, Oaxaca ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
OCKK,Karla Karina Osuna Carranco,Diputada Propietario,PAN,04/10/1983, Coahuila ,Representación Proporcional, Coahuila Circunscripción: Segunda ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
BPKM,Kathia Maria Bolio Pinelo,Diputada Propietario,PAN,13/12/1977, Yucatán ,Representación Proporcional, Yucatán Circunscripción: Tercera ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
RHLA,Laura Angelica Rojas Hernandez,Senadora Propietario,PAN,26/12/1975, Distrito Federal ,Representación Proporcional, N/A ,Maestría,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
EVLB,Laura Beatriz Esquivel Valdes,Diputada Propietario,Morena,30/09/1950, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Ciencias de la educación,LXIII,29/08/2015,31/08/2018
BCLM,Laura Mitzi Barrientos Cano,Diputada Propietario,PRI,25/06/1969, México ,Mayoría Relativa, México Distrito: 26 (Toluca de Lerdo) ,Licenciatura,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
PPLN,Laura Nereida Plascencia Pacheco,Diputada Propietario,MC,31/12/1986, Jalisco ,Mayoría Relativa, Jalisco Distrito: 7 (Tonalá) ,Licenciatura,Económico-financiera,LXIII,29/08/2015,31/08/2018
GVLV,Laura Valeria Guzman Vazquez,Diputada Propietario,PRI,23/09/1986, Jalisco ,Mayoría Relativa, Jalisco Distrito: 4 (Zapopan) ,Maestría,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
SSRLE,Layda Elena Sansores San Roman,Senadora Propietario,PT,07/08/1945, Campeche ,Representación Proporcional, N/A ,Maestría,Ciencias de la salud,LXIII,29/08/2015,31/08/2018
SEL,Leobardo Soto Enriquez,Diputado Suplente,PRI,01/01/1900, ,Mayoría Relativa, Puebla Distrito: 2 (Zacatlán) ,Licenciatura,Ingeniería,LXIII,29/08/2015,31/08/2018
ARL,Leonardo Amador Rodriguez,Diputado Propietario,PRD,25/04/1957, Veracruz ,Mayoría Relativa, Veracruz Distrito: 5 (Poza Rica de Hidalgo) ,Pasante/Licenciatura trunca,Ciencias,LXIII,29/08/2015,31/08/2018
GALR,Leonardo Rafael Guirao Aguilar,Diputado Propietario,PVEM,29/09/1967, Chiapas ,Mayoría Relativa, Chiapas Distrito: 1 (Palenque) ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
CLLG,Leonel Gerardo Cordero Lerma,Diputado Propietario,PAN,12/05/1960, Zacatecas ,Representación Proporcional, Zacatecas Circunscripción: Segunda ,Licenciatura,Ingeniería,LXIII,29/08/2015,31/08/2018
AGL,Leticia Amparano Gamez,Diputada Propietario,PAN,20/07/1962, ,Mayoría Relativa, Sonora Distrito: 2 (Nogales) ,Licenciatura,Psicología,LXIII,29/08/2015,31/08/2018
LGLF,Leydi Fabiola Leyva Garcia,Diputada Propietario,PRI,28/07/1977, México ,Mayoría Relativa, México Distrito: 35 (Tenancingo de Degollado) ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
VAL,Liborio Vidal Aguilar,Diputado Propietario,PRI,27/04/1963, Yucatán ,Mayoría Relativa, Yucatán Distrito: 1 (Valladolid) ,Preparatoria,,LXIII,29/08/2015,31/08/2018
GELA,Lilia Arminda Garcia Escobar,Diputada Propietario,PAN,03/09/1968, Puebla ,Mayoría Relativa, Puebla Distrito: 8 (Ciudad Serdán) ,Pasante/Licenciatura trunca,Derecho,LXIII,29/08/2015,31/08/2018
MRLG,Lilia Guadalupe Merodio Reza,Senadora Propietario,PRI,19/09/1978, Chihuahua ,Mayoría Relativa, Chihuahua ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
MMLI,Liliana Ivette Madrigal Mendez,Diputada Propietario,PRI,19/04/1979, Tabasco ,Mayoría Relativa, Tabasco Distrito: 4 (Villahermosa) ,Maestría,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
ZGL,Lillian Zepahua Garcia,Diputada Propietario,PRI,14/03/1981, Veracruz ,Mayoría Relativa, Veracruz Distrito: 18 (Zongolica) ,Maestría,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
HLL,Lisbeth Hernandez Lecona,Senadora Propietario,PRI,10/04/1974, Distrito Federal ,Primera Minoría, Morelos ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
FSL,Lluvia Flores Sonduk,Diputada Propietario,PRD,17/08/1980, Guerrero ,Representación Proporcional, Guerrero Circunscripción: Cuarta ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
CVL,Lorena Corona Valdes,Diputada Propietario,PVEM,16/12/1972, ,Representación Proporcional, Durango Circunscripción: Primera ,Maestría,Administración y contaduría,LXIII,29/08/2015,31/08/2018
CCL,Lorena Cuellar Cisneros,Senadora Propietario,PT,20/02/1962, Tlaxcala ,Mayoría Relativa, Tlaxcala ,Licenciatura,Ciencias de la educación,LXIII,29/08/2015,31/08/2018
AGLdC,Lorena del Carmen Alfaro Garcia,Diputada Propietario,PAN,11/08/1973, Guanajuato ,Representación Proporcional, Guanajuato Circunscripción: Segunda ,Maestría,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
ACLdPS,Lucely del Perpetuo Socorro Alpizar Carrillo,Diputada Propietario,PRI,28/11/1953, Yucatán ,Mayoría Relativa, Yucatán Distrito: 2 (Progreso) ,Licenciatura,Ciencias,LXIII,29/08/2015,31/08/2018
MGLV,Lucia Virginia Meza Guzman,Diputada Propietario,Morena,13/12/1975, Morelos ,Mayoría Relativa, Morelos Distrito: 3 (Cuautla) ,Licenciatura,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
RTLA,Luis Agustin Rodriguez Torres,Diputado Propietario,PAN,03/04/1970, Sonora ,Representación Proporcional, Sonora Circunscripción: Primera ,Técnico,Administración y contaduría,LXIII,29/08/2015,31/08/2018
GCLA,Luis Alejandro Guevara Cobos,Diputado Propietario,PRI,26/08/1975, Tamaulipas ,Mayoría Relativa, Tamaulipas Distrito: 6 (El Mante) ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
VMLA,Luis Alfredo Valles Mendoza,Diputado Propietario,Panal,08/07/1961, Durango ,Representación Proporcional, Durango Circunscripción: Primera ,Licenciatura,Ciencias de la educación,LXIII,29/08/2015,31/08/2018
PALA,Luis Alonso Pineda Apodaca,Diputado Suplente,PRI,01/01/1900, ,Mayoría Relativa, Sinaloa Distrito: 2 (Los Mochis) ,Licenciatura,Otra,LXIII,29/08/2015,31/08/2018
MBLA,Luis Armando Melgar Bravo,Senador Propietario,Sin Partido,21/08/1966, Chiapas ,Mayoría Relativa, Chiapas ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
VGLF,Luis Felipe Vazquez Guerrero,Diputado Propietario,PRI,16/08/1973, México ,Mayoría Relativa, México Distrito: 17 (Ecatepec de Morelos) ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
AVLF,Luis Fernando Antero Valle,Diputado Propietario,PAN,23/12/1972, Distrito Federal ,Representación Proporcional, Colima Circunscripción: Quinta ,Licenciatura,Económico-financiera,LXIII,29/08/2015,31/08/2018
MSLF,Luis Fernando Mesta Soule,Diputado Suplente,PAN,01/01/1900, ,Representación Proporcional, Chihuahua Circunscripción: Primera ,,,LXIII,29/08/2015,31/08/2018
SFLF,Luis Fernando Salazar Fernandez,Senador Propietario,PAN,18/11/1977, Coahuila ,Mayoría Relativa, Coahuila ,Maestría,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
MALG,Luis Gilberto Marron Agustin,Diputado Propietario,PAN,25/04/1978, Distrito Federal ,Mayoría Relativa, México Distrito: 21 (Naucalpan de Juárez) ,Doctorado,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
FFLH,Luis Humberto Fernandez Fuentes,Senador Suplente,PT,24/07/1970, Distrito Federal ,Representación Proporcional, N/A ,Doctorado,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
MVL,Luis Maldonado Venegas,Diputado Propietario,PRD,19/11/1956, Veracruz ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
HLLM,Luis Manuel Hernandez Leon,Diputado Suplente,Panal,01/01/1900, ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,,,LXIII,29/08/2015,31/08/2018
MSLdL,Luis de Leon Martinez Sanchez,Diputado Propietario,PAN,14/02/1987, Oaxaca ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
CHLMdG,Luisa Maria de Guadalupe Calderon Hinojosa,Senadora Propietario,Sin Partido,23/10/1956, Distrito Federal ,Representación Proporcional, N/A ,Maestría,Humanidades,LXIII,29/08/2015,31/08/2018
PFLA,Luz Argelia Paniagua Figueroa,Diputada Propietario,PAN,28/02/1955, ,Mayoría Relativa, Baja California Distrito: 2 (Mexicali) ,Licenciatura,Ciencias de la educación,LXIII,29/08/2015,31/08/2018
BNLM,Luz Maria Beristain Navarrete,Senadora Propietario,PT,04/10/1963, Yucatán ,Primera Minoría, Quintana Roo ,Licenciatura,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
LGL,Lia Limon Garcia,Diputada Propietario,PVEM,14/04/1973, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
EMMIdS,Ma. Idalia del Socorro Espinoza Meraz,Diputada Suplente,PRI,01/01/1900, ,Mayoría Relativa, Durango Distrito: 2 (Gómez Palacio) ,,,LXIII,29/08/2015,31/08/2018
OMMdP,Ma. del Pilar Ortega Martinez,Senadora Suplente,PAN,29/06/1968, Guanajuato ,Representación Proporcional, N/A ,Maestría,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
TGMS,Macedonio Salomon Tamez Guajardo,Diputado Propietario,MC,10/01/1955, Jalisco ,Mayoría Relativa, Jalisco Distrito: 10 (Zapopan) ,Licenciatura,Ciencias de la salud,LXIII,29/08/2015,31/08/2018
BDM,Manuel Bartlett Diaz,Senador Propietario,PT,23/02/1936, Puebla ,Representación Proporcional, N/A ,Doctorado,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
CLM,Manuel Cavazos Lerma,Senador Propietario,PRI,12/03/1946, Tamaulipas ,Primera Minoría, Tamaulipas ,Maestría,Económico-financiera,LXIII,29/08/2015,31/08/2018
CFM,Manuel Cardenas Fonseca,Senador Suplente,Sin Partido,13/02/1958, Sinaloa ,Representación Proporcional, N/A ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
CJMH,Manuel Humberto Cota Jimenez,Senador Propietario,PRI,02/03/1961, Nayarit ,Mayoría Relativa, Nayarit ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
VBM,Manuel Vallejo Barragan,Diputado Propietario,PRI,09/11/1954, Morelos ,Representación Proporcional, Morelos Circunscripción: Cuarta ,Licenciatura,Ciencias de la salud,LXIII,29/08/2015,31/08/2018
EBMdJ,Manuel de Jesus Espino Barrientos,Diputado Propietario,Sin Partido,29/11/1959, Durango ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
TIM,Marbella Toledo Ibarra,Diputada Propietario,MC,05/10/1966, Guerrero ,Representación Proporcional, Guerrero Circunscripción: Cuarta ,Licenciatura,Humanidades,LXIII,29/08/2015,31/08/2018
GCM,Marcela Guerra Castillo,Senadora Propietario,PRI,07/11/1959, Nuevo León ,Mayoría Relativa, Nuevo León ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
AYMA,Marco Antonio Aguilar Yunes,Diputado Propietario,PRI,14/01/1974, Veracruz ,Mayoría Relativa, Veracruz Distrito: 16 (Córdoba) ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
BSMA,Marco Antonio Blasquez Salinas,Senador Propietario,PT,07/05/1963, Baja California ,Primera Minoría, Baja California ,,,LXIII,29/08/2015,31/08/2018
GBMA,Marco Antonio Gama Basarte,Diputado Propietario,PAN,18/10/1970, ,Representación Proporcional, San Luis Potosí Circunscripción: Segunda ,Maestría,Otra,LXIII,29/08/2015,31/08/2018
GAMA,Marco Antonio Garcia Ayala,Diputado Propietario,PRI,24/08/1962, ,Representación Proporcional, Baja California Circunscripción: Primera ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
MGM,Marcos Mendez Gonzalez,Diputado Suplente,PAN,01/01/1900, ,Representación Proporcional, Michoacán Circunscripción: Quinta ,,,LXIII,29/08/2015,31/08/2018
FSM,Margarita Flores Sanchez,Senadora Propietario,PRI,10/12/1961, Sinaloa ,Mayoría Relativa, Nayarit ,Preparatoria,,LXIII,29/08/2015,31/08/2018
AMM,Mariana Arambula Melendez,Diputada Propietario,PAN,06/10/1980, Jalisco ,Representación Proporcional, Jalisco Circunscripción: Primera ,Licenciatura,Económico-financiera,LXIII,29/08/2015,31/08/2018
BTM,Mariana Benitez Tiburcio,Diputada Propietario,PRI,18/03/1978, Oaxaca ,Representación Proporcional, Oaxaca Circunscripción: Tercera ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
GdCGM,Mariana Gomez del Campo Gurza,Senadora Propietario,PAN,07/08/1978, Distrito Federal ,Representación Proporcional, N/A ,Maestría,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
TFM,Mariana Trejo Flores,Diputada Propietario,Morena,01/01/1900, ,Representación Proporcional, Zacatecas Circunscripción: Segunda ,Licenciatura,Ciencias de la salud,LXIII,29/08/2015,31/08/2018
RLMV,Mariana Vanessa Ruiz Ledesma,Diputada Suplente,PRI,01/01/1900, ,Mayoría Relativa, México Distrito: 8 (Tultitlán de Mariano Escobedo) ,Licenciatura,Comunicación,LXIII,29/08/2015,31/08/2018
CJM,Maricela Contreras Julian,Diputada Propietario,Morena,15/06/1961, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Humanidades,LXIII,29/08/2015,31/08/2018
EAME,Maricela Emilse Etcheverry Aranda,Diputada Propietario,PRI,20/04/1981, Guanajuato ,Representación Proporcional, Tamaulipas Circunscripción: Segunda ,Maestría,Otra,LXIII,29/08/2015,31/08/2018
MQMA,Mario Alberto Mata Quintero,Diputado Suplente,PRI,01/01/1900, ,Mayoría Relativa, Coahuila Distrito: 7 (Saltillo) ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
JRMA,Mario Ariel Juarez Rodriguez,Diputado Propietario,Morena,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Pasante/Licenciatura trunca,Derecho,LXIII,29/08/2015,31/08/2018
MSM,Mario Machuca Sanchez,Diputado Suplente,PVEM,24/08/1964, Distrito Federal ,Mayoría Relativa, Quintana Roo Distrito: 3 (Cancún) ,Preparatoria,,LXIII,29/08/2015,31/08/2018
DCMM,Mario Martin Delgado Carrillo,Senador Propietario,PT,17/06/1972, Colima ,Mayoría Relativa, Distrito Federal ,Maestría,Económico-financiera,LXIII,29/08/2015,31/08/2018
VBM,Marisol Vargas Barcena,Diputada Propietario,PAN,27/01/1975, ,Representación Proporcional, Hidalgo Circunscripción: Quinta ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
CMMA,Marko Antonio Cortes Mendoza,Diputado Propietario,PAN,17/10/1977, Michoacán ,Representación Proporcional, Michoacán Circunscripción: Quinta ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
BSM,Marlon Berlanga Sanchez,Senador Suplente,PT,01/01/1900, Distrito Federal ,Representación Proporcional, N/A ,Licenciatura,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
TMMA,Martha Angelica Tagle Martinez,Senadora Suplente,Sin Partido,26/11/1973, Puebla ,Mayoría Relativa, Distrito Federal ,Licenciatura,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
JMMC,Martha Cristina Jimenez Marquez,Diputada Propietario,PAN,01/03/1972, Chihuahua ,Representación Proporcional, Chihuahua Circunscripción: Primera ,,,LXIII,29/08/2015,31/08/2018
GGME,Martha Elena Garcia Gomez,Senadora Propietario,PAN,03/05/1945, ,Primera Minoría, Nayarit ,Técnico,Administración y contaduría,LXIII,29/08/2015,31/08/2018
GCMH,Martha Hilda Gonzalez Calderon,Diputada Propietario,PRI,13/08/1965, ,Mayoría Relativa, México Distrito: 34 (Toluca de Lerdo) ,Doctorado,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
BCMJ,Martha Julisa Bojorquez Castillo,Diputada Suplente,PRI,01/01/1900, ,Representación Proporcional, Sonora Circunscripción: Primera ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
CAML,Martha Lorena Covarrubias Anaya,Diputada Propietario,PRI,22/07/1967, Jalisco ,Mayoría Relativa, Jalisco Distrito: 17 (Jocotepec) ,Preparatoria,,LXIII,29/08/2015,31/08/2018
PGM,Martha Palafox Gutierrez,Senadora Propietario,PRD,23/02/1949, Tlaxcala ,Mayoría Relativa, Tlaxcala ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
MOMA,Maria Angelica Mondragon Orozco,Diputada Propietario,PRI,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
CMMA,Maria Antonia Cardenas Mariscal,Diputada Propietario,Morena,13/06/1958, Jalisco ,Representación Proporcional, Jalisco Circunscripción: Primera ,Técnico,,LXIII,29/08/2015,31/08/2018
BSMB,Maria Barbara Botello Santibañez,Diputada Propietario,PRI,01/01/1900, ,Representación Proporcional, Guanajuato Circunscripción: Segunda ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
OÁMC,Maria Candelaria Ochoa Avalos,Diputada Propietario,MC,02/02/1962, Jalisco ,Mayoría Relativa, Jalisco Distrito: 9 (Guadalajara) ,Doctorado,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
CGM,Maria Chavez Garcia,Diputada Propietario,Morena,01/01/1900, Querétaro ,Mayoría Relativa, Distrito Federal Distrito: 7 (Gustavo A. Madero) ,Secundaria,,LXIII,29/08/2015,31/08/2018
VRMC,Maria Concepcion Valdes Ramirez,Diputada Suplente,PRD,01/01/1900, ,Representación Proporcional, Michoacán Circunscripción: Quinta ,,,LXIII,29/08/2015,31/08/2018
GBMCT,Maria Cristina Teresa Garcia Bravo,Diputada Propietario,PRD,28/03/1965, Distrito Federal ,Mayoría Relativa, Distrito Federal Distrito: 16 (Álvaro Obregón) ,Técnico,,LXIII,29/08/2015,31/08/2018
GAMDR,Maria Del Rosario Guzman Aviles,Senadora Suplente,PAN,20/11/1963, Veracruz ,Primera Minoría, Veracruz ,Licenciatura,Ingeniería,LXIII,29/08/2015,31/08/2018
BTME,Maria Elena Barrera Tapia,Senadora Propietario,PVEM,22/09/1960, México ,Mayoría Relativa, México ,Maestría,Administración y contaduría,LXIII,29/08/2015,31/08/2018
CTME,Maria Elena Castro Terrazas,Diputada Suplente,PAN,01/01/1900, ,Mayoría Relativa, Baja California Sur Distrito: 1 (Santa Rosalía) ,,,LXIII,29/08/2015,31/08/2018
CMME,Maria Elida Castelan Mondragon,Diputada Propietario,PRD,19/06/1979, México ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Ciencias de la educación,LXIII,29/08/2015,31/08/2018
THME,Maria Eloisa Talavera Hernandez,Diputada Propietario,PAN,18/03/1964, ,Representación Proporcional, Baja California Circunscripción: Primera ,Maestría,Económico-financiera,LXIII,29/08/2015,31/08/2018
CFMEG,Maria Esther Guadalupe Camargo Felix,Diputada Propietario,PRI,07/04/1958, Sonora ,Mayoría Relativa, Tamaulipas Distrito: 2 (Reynosa) ,Maestría,Ciencias de la educación,LXIII,29/08/2015,31/08/2018
TVME,Maria Esther Teran Velazquez,Senadora Suplente,PRI,29/11/1952, ,Representación Proporcional, N/A ,,,LXIII,29/08/2015,31/08/2018
SLMEdJ,Maria Esther de Jesus Scherman Leaño,Diputada Propietario,PRI,05/01/1957, Jalisco ,Representación Proporcional, Guerrero Circunscripción: Cuarta ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
OBME,Maria Eugenia Ocampo Bedolla,Diputada Propietario,Panal,05/06/1967, Morelos ,Representación Proporcional, Morelos Circunscripción: Cuarta ,Licenciatura,Ciencias políticas y sociales,LXIII,29/08/2015,31/08/2018
GPM,Maria Garcia Perez,Diputada Propietario,PAN,05/05/1966, Guanajuato ,Mayoría Relativa, Querétaro Distrito: 2 (San Juan del Río) ,Licenciatura,Ciencias de la educación,LXIII,29/08/2015,31/08/2018
HMMG,Maria Gloria Hernandez Madrid,Diputada Propietario,PRI,28/03/1964, Distrito Federal ,Mayoría Relativa, Hidalgo Distrito: 7 (Tepeapulco) ,Maestría,Derecho,LXIII,29/08/2015,31/08/2018
ARMG,Maria Guadalupe Alcantara Rojas,Diputada Propietario,PRI,01/01/1900, ,Representación Proporcional, México Circunscripción: Quinta ,Licenciatura,Administración y contaduría,LXIII,29/08/2015,31/08/2018
RCMGC,Maria Guadalupe Cecilia Romero Castillo,Diputada Propietario,PAN,03/10/1952, Distrito Federal ,Representación Proporcional, Distrito Federal Circunscripción: Cuarta ,Licenciatura,Derecho,LXIII,29/08/2015,31/08/2018
